"","attachment","Flat 1","Flat 2","Primary 1","Primary 2"
"3393",0.0630683333333333,0.415620016798421,0.366350322331044,0.582374429979026,0.532235814074477
"3394",0.0631016666666667,0.415688534324454,0.366419455499093,0.582441089613369,0.532302794190918
"3395",0.063135,0.415757047221085,0.366488582280228,0.582507673844059,0.532369739054173
"3396",0.0631683333333333,0.415825555582471,0.366557702998931,0.582574182832182,0.532436648921363
"3397",0.0632016666666667,0.415894059502769,0.366626817979683,0.582640616738823,0.532503524049608
"3398",0.063235,0.415962559076135,0.366695927546965,0.582706975725066,0.532570364696028
"3399",0.0632683333333333,0.416031054396727,0.36676503202526,0.582773259951997,0.532637171117741
"3400",0.0633016666666667,0.416099545558701,0.366834131739048,0.582839469580702,0.532703943571869
"3401",0.063335,0.416168032656215,0.366903227012811,0.582905604772265,0.53277068231553
"3402",0.0633683333333333,0.416236515783425,0.366972318171031,0.582971665687773,0.532837387605845
"3403",0.0634016666666667,0.416304995034488,0.36704140553819,0.583037652488309,0.532904059699933
"3404",0.063435,0.416373470503562,0.367110489438768,0.583103565334959,0.532970698854914
"3405",0.0634683333333333,0.416441942284802,0.367179570197247,0.583169404388809,0.533037305327908
"3406",0.0635016666666667,0.416510410472367,0.367248648138109,0.583235169810944,0.533103879376034
"3407",0.063535,0.416578875160413,0.367317723585836,0.583300861762448,0.533170421256413
"3408",0.0635683333333333,0.416647336443097,0.367386796864908,0.583366480404408,0.533236931226164
"3409",0.0636016666666667,0.416715794414576,0.367455868299808,0.583432025897908,0.533303409542407
"3410",0.063635,0.416784249169006,0.367524938215016,0.583497498404034,0.533369856462261
"3411",0.0636683333333333,0.416852700800546,0.367594006935015,0.583562898083871,0.533436272242847
"3412",0.0637016666666667,0.416921149403351,0.367663074784285,0.583628225098504,0.533502657141284
"3413",0.063735,0.416989595071578,0.367732142087309,0.583693479609018,0.533569011414692
"3414",0.0637683333333333,0.417058037899386,0.367801209168568,0.583758661776498,0.533635335320191
"3415",0.0638016666666667,0.41712647798093,0.367870276352544,0.583823771762031,0.5337016291149
"3416",0.063835,0.417194915410367,0.367939343963717,0.5838888097267,0.53376789305594
"3417",0.0638683333333333,0.417263350281855,0.36800841232657,0.583953775831592,0.53383412740043
